,predicted_class,ProbMax
1023,10,0.7222222222222222
1024,1280,1.0
1025,1560,1.0
1026,1300,0.5
1027,2280,0.5
1028,2522,1.0
1029,50,1.0
1030,2060,1.0
1031,1920,0.5
1032,1160,1.0
1033,2585,1.0
1034,2403,1.0
1035,2583,1.0
1036,2280,1.0
1037,2705,1.0
1038,1320,0.5
1039,1920,1.0
1040,1140,1.0
1041,1280,1.0
1042,1320,1.0
1043,1281,1.0
1044,2060,1.0
1045,2462,1.0
1046,10,0.7222222222222222
1047,2403,1.0
1048,10,0.7222222222222222
1049,10,0.7222222222222222
1050,1300,1.0
1051,2583,1.0
1052,1280,1.0
1053,2403,1.0
1054,1560,1.0
1055,1160,0.5
1056,1280,1.0
1057,2905,1.0
1058,1280,1.0
1059,2583,0.5
1060,1140,0.5
1061,1560,1.0
1062,2280,1.0
1063,2583,1.0
1064,10,0.7222222222222222
1065,2462,1.0
1066,1280,1.0
1067,2583,1.0
1068,1560,1.0
1069,1560,1.0
1070,2060,1.0
1071,2403,1.0
1072,2462,1.0
1073,2582,1.0
1074,2705,1.0
1075,2462,1.0
1076,1300,1.0
1077,2280,1.0
1078,2583,1.0
1079,1301,1.0
1080,50,0.5
1081,2905,1.0
1082,10,1.0
1083,2280,1.0
1084,1920,1.0
1085,2403,1.0
1086,1301,1.0
1087,50,1.0
1088,10,0.7222222222222222
1089,10,0.7222222222222222
1090,2705,1.0
1091,1560,1.0
1092,2403,1.0
1093,60,1.0
1094,2705,1.0
1095,1160,1.0
1096,1302,1.0
1097,2060,1.0
1098,2060,1.0
1099,1160,1.0
1100,1300,1.0
1101,2583,1.0
1102,1560,1.0
1103,2583,1.0
1104,2585,1.0
1105,2403,1.0
1106,2705,1.0
1107,2280,1.0
1108,2060,1.0
1109,2522,1.0
1110,2583,1.0
1111,1280,1.0
1112,1560,1.0
1113,1300,1.0
1114,2585,1.0
1115,1302,1.0
1116,50,0.5
1117,2905,1.0
1118,1300,1.0
1119,2403,1.0
1120,1280,1.0
1121,2403,1.0
1122,1560,1.0
1123,1280,1.0
1124,1280,1.0
1125,2522,1.0
1126,2280,1.0
1127,2583,1.0
1128,1140,1.0
1129,2583,1.0
1130,40,1.0
1131,1320,1.0
1132,1560,1.0
1133,1280,1.0
1134,1280,1.0
1135,10,0.7222222222222222
1136,40,1.0
1137,1280,1.0
1138,1280,0.5
1139,1920,1.0
1140,2462,1.0
1141,2522,1.0
1142,10,1.0
1143,2280,1.0
1144,60,1.0
1145,10,0.7222222222222222
1146,1320,1.0
1147,2585,1.0
1148,2585,1.0
1149,2280,1.0
1150,1560,1.0
1151,1280,1.0
1152,1300,1.0
1153,2280,1.0
1154,1560,1.0
1155,2583,1.0
1156,40,1.0
1157,50,1.0
1158,40,1.0
1159,10,0.7222222222222222
1160,2585,1.0
1161,2583,1.0
1162,2522,1.0
1163,1320,1.0
1164,1920,1.0
1165,2585,1.0
1166,2060,1.0
1167,1302,1.0
1168,2522,1.0
1169,1920,1.0
1170,10,1.0
1171,1160,1.0
1172,2583,1.0
1173,2403,1.0
1174,2585,1.0
1175,2583,1.0
1176,1940,1.0
1177,2280,1.0
1178,2280,1.0
1179,40,0.5
1180,2060,1.0
1181,2522,1.0
1182,1560,1.0
1183,1301,1.0
1184,2705,1.0
1185,2060,1.0
1186,2583,1.0
1187,1160,1.0
1188,2060,1.0
1189,1180,1.0
1190,1300,1.0
1191,2462,1.0
1192,1281,1.0
1193,1300,1.0
1194,2585,1.0
1195,1281,1.0
1196,2583,1.0
1197,1300,1.0
1198,2522,1.0
1199,2705,1.0
1200,2060,1.0
1201,2583,1.0
1202,2060,1.0
1203,1280,1.0
1204,2060,1.0
1205,2705,1.0
1206,1280,1.0
1207,2583,1.0
1208,1160,1.0
1209,10,0.7222222222222222
1210,2583,1.0
1211,1560,1.0
1212,2522,1.0
1213,1320,1.0
1214,1300,1.0
1215,2582,1.0
1216,2522,1.0
1217,10,1.0
1218,1300,1.0
1219,2280,1.0
1220,1180,1.0
1221,2583,1.0
1222,1560,1.0
1223,2583,1.0
1224,2582,1.0
1225,2705,1.0
1226,2583,1.0
1227,1302,0.5
1228,1302,1.0
1229,2220,1.0
1230,10,0.7222222222222222
1231,1320,1.0
1232,1920,1.0
1233,2403,1.0
1234,1300,1.0
1235,2280,1.0
1236,2280,1.0
1237,1560,1.0
1238,1302,1.0
1239,2583,1.0
1240,1560,1.0
1241,2583,1.0
1242,10,0.7222222222222222
1243,1160,1.0
1244,1920,1.0
1245,1302,1.0
1246,2522,1.0
1247,2583,1.0
1248,1320,1.0
1249,10,0.5
1250,1920,1.0
1251,1300,1.0
1252,2583,1.0
1253,2403,1.0
1254,2280,1.0
1255,2522,1.0
1256,1280,1.0
1257,1140,1.0
1258,2705,1.0
1259,50,1.0
1260,1320,1.0
1261,1280,0.5
1262,2280,1.0
1263,1320,1.0
1264,60,1.0
1265,1160,1.0
1266,1280,1.0
1267,1560,1.0
1268,1280,1.0
1269,1301,0.5
1270,2522,1.0
1271,2583,1.0
1272,10,0.7222222222222222
1273,2583,1.0
1274,1280,1.0
1275,1560,1.0
1276,1300,1.0
1277,10,0.7222222222222222
1278,2585,1.0
1279,2280,1.0
1280,10,0.7222222222222222
1281,2583,1.0
1282,2583,1.0
1283,2522,1.0
1284,2280,0.5
1285,2060,1.0
1286,1160,1.0
1287,2280,1.0
1288,10,1.0
1289,1160,1.0
1290,2583,1.0
1291,1560,1.0
1292,1280,1.0
1293,2583,1.0
1294,2583,1.0
1295,50,1.0
1296,2060,1.0
1297,2403,1.0
1298,1281,0.5
1299,2583,1.0
1300,1940,1.0
1301,2462,1.0
1302,2705,1.0
1303,1140,1.0
1304,2522,1.0
1305,2462,1.0
1306,1301,1.0
1307,1280,1.0
1308,1920,1.0
1309,1280,1.0
1310,2585,1.0
1311,2522,1.0
1312,1300,1.0
1313,1280,1.0
1314,1302,1.0
1315,1302,1.0
1316,1300,1.0
1317,2060,1.0
1318,40,1.0
1319,2583,1.0
1320,2403,1.0
1321,2280,1.0
1322,1280,1.0
1323,2220,1.0
1324,1301,1.0
1325,1160,1.0
1326,60,1.0
1327,1280,1.0
1328,2280,1.0
1329,10,1.0
1330,2583,1.0
1331,1920,1.0
1332,2462,1.0
1333,1300,1.0
1334,2403,1.0
1335,2705,1.0
1336,2583,1.0
1337,2522,1.0
1338,10,0.7222222222222222
1339,10,0.7222222222222222
1340,2705,1.0
1341,10,1.0
1342,1281,1.0
1343,1560,1.0
1344,1160,1.0
1345,1160,1.0
1346,2583,1.0
1347,2705,1.0
1348,10,1.0
1349,1300,1.0
1350,2705,1.0
1351,2522,1.0
1352,2585,1.0
1353,2582,1.0
1354,1300,1.0
1355,2522,1.0
1356,2582,1.0
1357,2522,1.0
1358,1302,1.0
1359,1320,0.5
1360,2583,1.0
1361,1320,1.0
1362,2280,1.0
1363,2522,1.0
1364,2585,1.0
1365,1920,1.0
1366,2583,1.0
1367,2220,1.0
1368,1320,1.0
1369,1300,1.0
1370,1160,1.0
1371,2522,1.0
1372,1280,0.5
1373,2280,1.0
1374,2060,0.5
1375,2280,1.0
1376,2705,1.0
1377,1320,1.0
1378,1140,1.0
1379,1160,1.0
1380,1300,1.0
1381,2583,1.0
1382,1302,1.0
1383,2522,0.5
1384,2583,1.0
1385,1302,1.0
1386,1160,1.0
1387,1160,1.0
1388,50,1.0
1389,2905,1.0
1390,1560,1.0
1391,1920,1.0
1392,1320,1.0
1393,1920,1.0
1394,2403,1.0
1395,2220,1.0
1396,2060,1.0
1397,1160,1.0
1398,2583,1.0
1399,1940,1.0
1400,1160,1.0
1401,1140,1.0
1402,2462,1.0
1403,1280,1.0
1404,1140,1.0
1405,1280,1.0
1406,2280,1.0
1407,1920,1.0
1408,2583,1.0
1409,2582,1.0
1410,10,1.0
1411,2403,1.0
1412,1920,0.5
1413,40,1.0
1414,1281,1.0
1415,1560,1.0
1416,1920,1.0
1417,2583,1.0
1418,1560,1.0
1419,1320,1.0
1420,2583,1.0
1421,1140,1.0
1422,1300,1.0
1423,60,1.0
1424,2280,1.0
1425,2583,1.0
1426,1320,1.0
1427,1300,1.0
1428,2705,1.0
1429,1940,1.0
1430,1280,1.0
1431,2403,1.0
1432,1281,1.0
1433,1560,1.0
1434,1560,1.0
1435,2582,1.0
1436,1300,1.0
1437,1300,1.0
1438,2583,1.0
1439,2583,1.0
1440,10,0.7222222222222222
1441,1280,1.0
1442,2585,1.0
1443,50,1.0
1444,2280,1.0
1445,50,1.0
1446,10,1.0
1447,2582,1.0
1448,1160,1.0
1449,1920,1.0
1450,2583,1.0
1451,2522,1.0
1452,2583,1.0
1453,10,1.0
1454,1560,1.0
1455,1281,1.0
1456,10,1.0
1457,1920,1.0
1458,2583,1.0
1459,1280,1.0
1460,2905,1.0
1461,2583,1.0
1462,2060,1.0
1463,2583,1.0
1464,10,1.0
1465,10,0.7222222222222222
1466,1281,1.0
1467,1302,0.5
1468,2583,1.0
1469,2583,1.0
1470,1160,1.0
1471,2583,1.0
1472,2583,1.0
1473,2583,1.0
1474,1300,1.0
1475,2522,1.0
1476,2060,1.0
1477,2583,1.0
1478,2582,1.0
1479,2522,1.0
1480,2583,1.0
1481,1160,1.0
1482,10,0.7222222222222222
1483,1920,1.0
1484,1140,1.0
1485,2060,1.0
1486,2462,1.0
1487,2705,1.0
1488,2583,1.0
