,max_classe,max_prob
84,1560.0,0.9710373942964768
85,1280.0,0.8337882349432675
86,2403.0,0.1566136408562043
87,1280.0,0.9357717984785954
88,50.0,0.5822471345456381
89,2522.0,0.3619337602954294
90,2522.0,0.998564359188103
91,24.03,1.1122
92,1280.0,0.2421506188347414
93,2403.0,0.9565991418684432
94,1160.0,0.9996985858074932
95,19.2,1.0878
96,2522.0,0.9986553736238886
97,1180.0,0.9997462911621252
98,2462.0,0.9381090651403894
99,2060.0,0.7378624883504155
100,1280.0,0.8207181791709285
101,2705.0,0.6642730754680073
102,1280.0,0.7145780476858902
103,10.0,0.3987342294307466
104,2280.0,0.9149632254949064
105,1160.0,0.9986898757672976
106,1302.0,0.987645280273768
107,1320.0,0.7665314610935318
108,1281.0,0.4431160774033368
109,1300.0,0.8658151923336738
110,1920.0,0.9948272866308502
111,2583.0,0.9946503723115522
112,2583.0,0.9999993082433778
113,2583.0,0.995119032242584
114,1560.0,0.98533716220125
115,40.0,0.2867941037825242
116,2705.0,0.8943438242404608
117,2403.0,0.4128236137994813
118,1280.0,0.9664637411180436
119,2280.0,0.8191630937439383
120,1302.0,0.9933475300563344
121,1300.0,0.9998015281782175
122,2403.0,0.8879648209360145
123,1280.0,0.6166901238945257
124,2403.0,0.2550869738493041
125,2280.0,0.5762149325612449
126,1560.0,0.8921065027891275
127,2582.0,0.9550124266291492
128,1140.0,0.909684531544098
129,1280.0,0.7594292532982823
130,1560.0,0.9878983084566052
131,1940.0,0.8894075875105125
132,1281.0,0.378184839527051
133,1920.0,0.9765447806095592
134,2585.0,0.9731275802854048
135,25.22,3.7014
136,1300.0,0.6939230473276461
137,1920.0,0.9067487813524236
138,2582.0,0.9696884205453684
139,2280.0,0.9541840432912392
140,1140.0,0.7984162126313992
141,1920.0,0.9798760824571936
142,2582.0,0.4273315688099423
143,1320.0,0.7674914374023407
144,2583.0,0.9981644976882608
145,2582.0,0.922146418378973
146,1281.0,0.4905856495984057
147,1160.0,0.980928217235176
148,2583.0,0.6414853350870416
149,2280.0,0.9046002820983764
150,1300.0,0.9907154713467295
151,1320.0,0.9318508792856288
152,1140.0,0.9702841783699552
153,40.0,0.6091607702994093
154,13.0,1.0783
155,2583.0,0.9999873825880956
156,2522.0,0.9984690081555824
157,2403.0,0.9876153572733408
158,2060.0,0.9178661063132008
159,1160.0,0.9998786811142945
160,1560.0,0.9440517692876276
161,1280.0,0.7265833679868564
162,1560.0,0.9481443508082338
163,10.0,0.7460788396067193
164,2582.0,0.858603373628427
165,1320.0,0.9115608070106404
166,2583.0,0.9991844043220032
167,2705.0,0.4377478953512342
168,1301.0,0.9999972758763136
169,2522.0,0.9982763028304776
170,1300.0,0.9048420003049524
171,2705.0,0.9668517504121034
172,1300.0,0.8386054597567385
173,1300.0,0.9827250662152702
174,2583.0,0.9996159096280808
175,1300.0,0.9897228072393022
176,2583.0,0.9727863755140964
177,50.0,0.977880218115237
178,2220.0,0.9387407332435712
179,2280.0,0.3874788393670468
180,2583.0,0.99552524548593
181,1160.0,0.9975249672415508
182,2220.0,0.9999946963490084
183,2583.0,0.9999962650053204
184,1140.0,0.9724631452300994
185,1280.0,0.8249338810718689
186,2583.0,0.9999980024473488
187,1920.0,0.989556311664328
188,1280.0,0.5478135798752584
189,1560.0,0.9973021240443628
190,1300.0,0.4456680374670078
191,1560.0,0.9591018443225016
192,1560.0,0.8851923257373877
193,1320.0,0.6791894649999884
194,1280.0,0.9633038635582511
195,2060.0,0.9247095527340004
196,1560.0,0.5101735033337436
197,2705.0,0.4927023729793138
198,10.0,0.4987400848864824
199,2220.0,0.9488798516482172
200,1300.0,0.9850713254787608
201,2583.0,0.981271589743994
202,1280.0,0.8615829712282652
203,2582.0,0.9747462248096874
204,1140.0,0.9997424435017932
205,10.0,0.3804791262806148
206,2403.0,0.9378952539511743
207,2583.0,0.994931673101602
208,1300.0,0.9479418513038924
209,1920.0,0.5932371726736648
210,1300.0,0.8857338047854938
211,40.0,0.634242805192353
212,1560.0,0.9643684252147426
213,2522.0,0.8433802213024311
214,1560.0,0.7708928173450784
215,1560.0,0.8668006526925904
216,2060.0,0.9589481025286708
217,2060.0,0.5455605447558416
218,2280.0,0.9984897812745336
219,1560.0,0.9463269966730472
220,10.0,0.4331314373188485
221,2585.0,0.8848695198151885
222,1920.0,0.9973076570511784
223,2705.0,0.8911792808185663
224,2060.0,0.8325706949757727
225,40.0,0.935075353824634
226,1280.0,0.7043078827977808
227,25.83,1.8548
228,2585.0,0.5840425972386195
229,2280.0,0.6878879222379263
230,29.05,1.0359
231,2280.0,0.4839503114763188
232,2403.0,0.6483385686925228
233,40.0,0.3340788468942688
234,1300.0,0.9991215317400928
235,2280.0,0.9602372377956256
236,2582.0,0.9870321405687228
237,2403.0,0.99995832646484
238,1140.0,0.9851476510535584
239,1140.0,0.9551227734162584
240,1160.0,0.9977811426769592
241,2585.0,0.7579879617950008
242,1560.0,0.6117497842522494
243,1281.0,0.9897627411355892
244,1940.0,0.9999985699135016
245,2583.0,0.9955629627054589
246,10.0,0.7900731843298916
247,2522.0,0.9996952879960088
248,2280.0,0.8267323129996949
249,1920.0,0.999034080237592
250,2582.0,0.6814384388895893
251,2583.0,0.9820481142715344
252,1302.0,0.9887854531177788
253,1920.0,0.9153740521103836
254,1280.0,0.6454260253714125
255,1560.0,0.9527322992056552
256,2403.0,0.5992116805597683
257,2583.0,0.999987983718804
258,2403.0,0.9751616342820424
259,2583.0,0.9973487624095736
260,1280.0,0.9058578449875506
261,2280.0,0.9696198829101784
262,1920.0,0.9736429862281882
263,10.0,0.3800342556173698
264,10.0,0.5151514626884903
265,1300.0,0.9989818107802568
266,1300.0,0.7176019935997393
267,2583.0,0.9277477832153684
268,2522.0,0.9470450085405407
269,1302.0,0.9997643382302336
270,50.0,0.9981556134837068
271,1300.0,0.9997296750310432
272,40.0,0.8537118538100084
273,2583.0,0.9979042797320938
274,2582.0,0.433382552366067
275,1300.0,0.3967194220027801
276,2060.0,0.7072602710138401
277,1140.0,0.9844891348080016
278,1560.0,0.8599062361760468
279,1302.0,0.9917415180702552
280,0.1,0.2858
281,10.0,0.271806251563011
282,2585.0,0.9993901294969748
283,2060.0,0.9593226806549476
284,1560.0,0.9504070296728284
285,1281.0,0.6642496727699023
286,2705.0,0.8716164908712567
287,1920.0,0.9937402191598114
288,2522.0,0.9944618738312262
289,40.0,0.958736603717574
290,1560.0,0.9950948997529752
291,2583.0,0.999999122795766
292,2403.0,0.7662188859335981
293,2583.0,0.9999578281422714
294,1320.0,0.9984696472640884
295,1300.0,0.8980435327491343
296,2585.0,0.9994153095916865
297,10.0,0.9609177456800356
298,2583.0,0.99261015817768
299,1300.0,0.9952451076219104
300,1920.0,0.9782916918776208
301,2403.0,0.4645175377044147
302,1280.0,0.9670921958660026
303,1281.0,0.6185814657353518
304,1300.0,0.9778117611342636
305,10.0,0.8348340394457362
306,1160.0,0.9627798583067813
307,1300.0,0.9236121526301104
308,1160.0,0.999056562220855
309,1320.0,0.9777849990654794
310,1920.0,0.9936330391002648
311,2280.0,0.8679417278779338
312,2462.0,0.9944568425214438
313,1560.0,0.940352643422554
314,40.0,0.4763972096190853
315,2060.0,0.8107836727000844
316,1320.0,0.5497127324113245
317,0.6,1.5647
318,2403.0,0.9029514036668944
319,1160.0,0.9888772045177774
320,50.0,0.8598572637466941
321,2583.0,0.998343441042231
322,1300.0,0.9893214567215564
323,10.0,0.3842025806808991
324,2583.0,0.99929765077348
325,2403.0,0.3175343127578343
326,2583.0,0.9999927916796348
327,10.0,0.5240698992970332
328,2583.0,0.8563218791287172
329,2280.0,0.9171169987188986
330,2060.0,0.9979939261014348
331,40.0,0.5416756020488187
332,1140.0,0.995132849332035
333,1140.0,0.4972784301624204
334,1281.0,0.3492370037547027
335,2583.0,0.9999995067444952
336,2583.0,0.9999073069874468
337,2583.0,0.9992142893556444
338,50.0,0.9165382987974968
339,2403.0,0.9967425837987388
340,2280.0,0.7385089926228436
341,1160.0,0.998587392502309
342,1560.0,0.985370392494395
343,10.0,0.4307780281691729
344,2060.0,0.9775740163903184
345,2583.0,0.9997631219236104
346,1920.0,0.9933111215332876
347,2280.0,0.6688294693476979
348,25.83,1.5787
349,2522.0,0.9720076459417796
350,2462.0,0.9540776084038012
351,2522.0,0.9956863728122266
352,10.0,0.6626424711205973
353,2280.0,0.455174023732915
354,2280.0,0.9720859103539488
355,1160.0,0.9951009533338936
356,2585.0,0.3812406372446235
357,2403.0,0.9899769028741896
358,2522.0,0.9999534865501374
359,1302.0,0.9937707162194688
360,1160.0,0.9977771374866784
361,10.0,0.4578320855808383
362,2583.0,0.9999996622594032
363,2060.0,0.960804125399419
364,60.0,0.9962301753595646
365,2060.0,0.965634663465985
366,0.4,1.6481000000000001
367,1320.0,0.9996298069042684
368,1560.0,0.4144212906592996
369,2403.0,0.7348926861646234
370,10.0,0.9609177456800356
371,19.2,1.0554999999999999
372,2583.0,0.9999993897903372
373,2060.0,0.9692958972793446
374,1560.0,0.9290468707155048
375,1140.0,0.7405917075387224
376,1280.0,0.8827931134401472
377,2583.0,0.9997904743791322
378,1281.0,0.7100329475922199
379,2060.0,0.86615909857273
380,2060.0,0.93559366265481
381,1140.0,0.7131807798916372
382,1302.0,0.971115132641366
383,2585.0,0.712621857520646
384,2522.0,0.9990986720377796
385,1302.0,0.7395271742069874
386,2280.0,0.4300033957922828
387,2280.0,0.9516655331729984
388,10.0,0.4209957481626346
389,1560.0,0.9876476654964936
390,60.0,0.9965251653338564
391,2585.0,0.6459764157536239
392,2403.0,0.9994987373473748
393,1560.0,0.7655167627143203
394,2582.0,0.9759115267208572
395,1560.0,0.943875450054346
396,2280.0,0.9169651985939016
397,1920.0,0.9909456558650088
398,2705.0,0.4005195414820706
399,2060.0,0.8959806815571688
400,2060.0,0.9855995578565998
401,1920.0,0.9940070864439982
402,1280.0,0.9384539492685344
403,1560.0,0.9559492989069176
404,2060.0,0.9613795031130654
405,2280.0,0.3315881064385034
406,2522.0,0.9697837973617818
407,2705.0,0.525657757890145
408,1560.0,0.9528038406198734
409,2705.0,0.6080019365297706
410,2060.0,0.9904516101796916
411,1160.0,0.4487516096501219
412,2403.0,0.9014193348188438
413,2582.0,0.9165284335447984
414,2583.0,0.999083858135529
415,2705.0,0.5969544050976874
416,50.0,0.9515493339954716
417,10.0,0.9550925596125092
418,2583.0,0.9961353509606666
419,10.0,0.327080669429273
420,25.22,3.5674
421,1920.0,0.8901766852241303
422,2585.0,0.8825190194424224
423,1302.0,0.5751745519473803
424,2583.0,0.9989099470682242
425,2582.0,0.7972383631833195
426,10.0,0.3044462865819309
427,1280.0,0.958911081439166
428,1302.0,0.9761859374459584
429,2522.0,0.6166739391563847
430,1280.0,0.5211351709459593
431,2583.0,0.9999961667361024
432,1920.0,0.9998680079508498
433,1560.0,0.5293099351852607
434,2060.0,0.8752032017245708
435,2060.0,0.8009327124811545
436,2585.0,0.9871721477321076
437,2220.0,0.9939109860844436
438,2583.0,0.9989340349144968
439,1300.0,0.6917515608793684
440,2585.0,0.5800984278439745
441,2522.0,0.9997003414392815
442,2060.0,0.9918564725450004
443,10.0,0.252134996890031
444,2583.0,0.9999999260431168
445,1302.0,0.7203255143949479
446,0.1,0.3774
447,1920.0,0.9930979049315932
448,2403.0,0.9882771870177136
449,1281.0,0.8163098692312345
450,1300.0,0.9920986332122002
451,1920.0,0.9681724764753368
452,2522.0,0.9864631298806162
453,2582.0,0.9966475625499156
454,40.0,0.8720918114208615
455,2522.0,0.8843392504133823
456,1920.0,0.965438120208742
457,1920.0,0.973918344656628
458,2060.0,0.983658937724884
459,1560.0,0.9834248477880964
460,2522.0,0.8763791932485785
461,50.0,0.9880768050606474
462,1560.0,0.9896286973188098
463,2583.0,0.9955683934042322
464,10.0,0.3284535179586673
465,1320.0,0.9941130073638874
466,40.0,0.2976188293487292
467,1320.0,0.8637111595179517
468,1280.0,0.9160206026116512
469,40.0,0.8800461506849532
470,1280.0,0.4319673774485086
471,1140.0,0.9629201373390464
472,2522.0,0.998571445376519
473,25.22,4.1286000000000005
474,2060.0,0.9652673098635832
475,1140.0,0.8855685143934128
476,2583.0,0.9999947902181588
477,25.83,1.3903999999999999
478,25.22,4.1775
479,1280.0,0.2902525188809755
480,0.6,1.4857
481,1920.0,0.6819393856447918
482,13.0,0.8184
483,2403.0,0.9980127433098364
484,2060.0,0.9953930225069424
485,10.0,0.3043877275580838
486,2705.0,0.4090160990411484
487,1302.0,0.9988595751004676
488,1280.0,0.40273445212126
489,40.0,0.9825700927258324
490,2403.0,0.9250846395327964
491,40.0,0.6578442536865887
492,2583.0,0.999046026227086
493,50.0,0.8333444784549933
494,1560.0,0.9875776680013948
495,1160.0,0.9996551425548033
496,1300.0,0.9724914863672172
497,1300.0,0.8091445887817297
498,1560.0,0.9009948183536076
499,2583.0,0.8760418139401515
500,10.0,0.1720299994288642
501,2522.0,0.329100842696136
502,2585.0,0.9210906188839386
503,2220.0,0.9993210692106108
504,2583.0,0.999041867409472
505,2280.0,0.907212449411004
506,1302.0,0.5363666926607862
507,1320.0,0.9992937698310326
508,2280.0,0.305796394325843
509,1920.0,0.9972965372734376
510,2705.0,0.9427849243957864
511,2280.0,0.9818914721731432
512,2462.0,0.999397246774328
513,1302.0,0.9995749731109048
514,2585.0,0.3995049146489763
515,1320.0,0.6239871688232251
516,1280.0,0.472045280595992
517,1320.0,0.3817119079667287
518,2060.0,0.3840262965821228
519,2705.0,0.9889950887174978
520,2583.0,0.9999971422543544
521,2280.0,0.9955286178455024
522,40.0,0.977971636967708
523,1140.0,0.4899584881654292
524,2280.0,0.9793805261993774
525,10.0,0.3946040131119209
526,2585.0,0.8530389740447272
527,2280.0,0.8797318728888585
528,1281.0,0.937530323148246
529,10.0,0.953663057657892
530,1920.0,0.9572240131869916
531,1920.0,0.9964712318941824
532,2220.0,0.988473865720382
533,1280.0,0.9176114494586504
534,25.22,4.2703
535,1280.0,0.9611892619955494
536,1320.0,0.4657539239782172
537,2220.0,0.9999985947233944
538,2583.0,0.9992808061008144
539,10.0,0.4519746876963724
540,2583.0,0.9987186347867124
541,2403.0,0.980404678762106
542,2403.0,0.6016609055820915
543,2583.0,0.9999020787857966
544,2585.0,0.9847465246119724
545,2583.0,0.9989050215024986
546,1302.0,0.5185968165107762
547,11.6,1.4944
548,1920.0,0.981328708383462
549,2280.0,0.7666052673046545
550,1920.0,0.9829108599533068
551,1300.0,0.9943764754291384
552,2403.0,0.9995001471284012
553,1280.0,0.6958968147995606
554,2462.0,0.9765365578166588
555,1160.0,0.9752413167327028
556,2280.0,0.9060741072848124
557,1280.0,0.3136689132456866
558,2585.0,0.975263201890838
559,1920.0,0.841434437486695
560,0.6,1.6029
561,2522.0,0.6957852689773166
562,1560.0,0.5093346495911376
563,2060.0,0.6065389812922672
564,2522.0,0.9970190011524234
565,25.22,4.1054
566,1920.0,0.9986231124105676
567,1160.0,0.9999197694098128
568,25.83,1.5669
569,1160.0,0.9993503844588484
570,2060.0,0.9945974419199204
571,2522.0,0.9969565577271235
572,1920.0,0.9615012210491292
573,1302.0,0.9892051346268396
574,1320.0,0.8923980797952505
575,2705.0,0.9973380195573512
576,2280.0,0.9443882180747256
577,2280.0,0.8448766015467492
578,2060.0,0.9948088749834656
579,1560.0,0.9918637911898012
580,1280.0,0.8050543352921409
581,2705.0,0.9370408778858824
582,1560.0,0.5276635118688296
583,1160.0,0.9996526467859292
584,1280.0,0.960271812239824
585,1280.0,0.8970785809989685
586,40.0,0.4930872377108867
587,2280.0,0.9953785868993266
588,2583.0,0.9999895726163196
589,2583.0,0.9962474442968582
590,2060.0,0.931071132646858
591,2280.0,0.7950407191990265
592,19.2,1.1742
593,1920.0,0.9836891731449412
594,2905.0,0.9996972646835658
595,1560.0,0.9407811250234492
596,2522.0,0.9900816154875888
597,2280.0,0.8603527050405531
598,2583.0,0.9991422456765218
599,2462.0,0.995271771923116
600,1300.0,0.9802386278300116
601,1160.0,0.99442661127602
602,1140.0,0.9882645986497262
603,2280.0,0.99543639478951
604,2403.0,0.6090851278591749
605,2583.0,0.7022503974145926
606,1280.0,0.7823318745846529
607,2583.0,0.994435538614589
608,2585.0,0.4301208133826097
609,2280.0,0.4315641450719209
610,2705.0,0.9226982994998336
611,2060.0,0.9649997805941024
612,2060.0,0.9906832566590824
613,1280.0,0.9561155890076424
614,2905.0,0.4577161176706881
615,2403.0,0.9835467453079644
616,1560.0,0.9745435750859736
617,1920.0,0.9032451689771828
618,2585.0,0.9834052134958058
619,1302.0,0.9977075077785372
620,2583.0,0.995951563266194
621,2060.0,0.5106221745915968
622,1320.0,0.9864079487969628
623,1160.0,0.9961143478330378
624,1280.0,0.7099164408104247
625,2583.0,0.9172235073089346
626,2582.0,0.7018375743949781
627,60.0,0.9065852988315372
628,2582.0,0.9965590236142192
629,1320.0,0.988676989177033
630,1281.0,0.9663947430722468
631,1940.0,0.9999451346954256
632,2522.0,0.9935460960861242
633,1280.0,0.8442817864660167
634,2705.0,0.450480963306514
635,10.0,0.3927626637036822
636,1560.0,0.2679340516714262
637,1300.0,0.996324390511086
638,1920.0,0.6660424873742126
639,2583.0,0.9669732435190028
640,2060.0,0.9868153713584236
641,2582.0,0.9595265585320388
642,10.0,0.5450011522901217
643,50.0,0.9679221924043736
644,2522.0,0.9069732423938632
645,2280.0,0.2294930401010043
646,10.0,0.5551133894018973
647,50.0,0.4301855434135118
648,1301.0,0.9998704507778876
649,1560.0,0.8123961382889839
650,2585.0,0.8199378985675122
651,10.0,0.598679092069123
652,50.0,0.8672479544316403
653,1940.0,0.993502822584021
654,1160.0,0.5885126914861794
655,40.0,0.9991295501284756
656,1160.0,0.9999796697945356
657,50.0,0.9054865602211768
658,1300.0,0.9957284457518304
659,2522.0,0.788248947726723
660,2403.0,0.9844993800548064
661,25.83,1.5163
662,0.6,1.4316
663,10.0,0.613112888404829
664,1280.0,0.9568973210838922
665,1160.0,0.9986756038867852
666,1920.0,0.9950675984993702
667,2280.0,0.6402883132890945
668,50.0,0.863660249097202
669,2403.0,0.5843117685860041
670,2403.0,0.8418648781482758
671,2583.0,0.9806307016393588
672,2583.0,0.9850426128076172
673,2220.0,0.9976204880260854
674,1300.0,0.9724675929076526
675,2585.0,0.9905058386191616
676,2403.0,0.7067349107169262
677,1920.0,0.9546191337884988
678,1280.0,0.9443239019689336
679,10.0,0.9609177456800356
680,2585.0,0.4843655600128269
681,1280.0,0.6344385195958406
682,1920.0,0.5757535563075106
683,2522.0,0.9993467243661048
684,40.0,0.9465397118464922
685,13.0,1.5692
686,0.6,1.6106
687,2522.0,0.9887327795610138
688,1280.0,0.966583542450311
689,2403.0,0.4100825875635282
690,2403.0,0.7934594680229041
691,1300.0,0.9493854172391432
692,10.0,0.9609177456800356
693,13.0,1.4402000000000001
694,2060.0,0.9833988606847162
695,2403.0,0.3374224439376832
696,1280.0,0.6390711484084431
697,1560.0,0.4028128203384349
698,1560.0,0.81705022257979
699,1160.0,0.9975289746845885
700,2060.0,0.6514986978788918
701,1560.0,0.9307265255887788
702,2060.0,0.9898697223720412
703,1281.0,0.5077174754352419
704,1280.0,0.7729010639563958
705,2220.0,0.9999974862796812
706,2585.0,0.9907897516038576
707,2585.0,0.9927890699045764
708,1280.0,0.8303164972782893
709,1160.0,0.9951683835938056
710,1320.0,0.982911120246476
711,1300.0,0.997522262930282
712,1280.0,0.7950681585106606
713,1320.0,0.4189593484002368
714,1140.0,0.5852661253209628
715,1920.0,0.9890279157056056
716,1301.0,0.9998243044701066
717,1320.0,0.8161186883579591
718,1300.0,0.9926771753569664
719,2582.0,0.9462763509459716
720,1302.0,0.993731385524616
721,10.0,0.8493522270779559
722,2403.0,0.8968947279256512
723,40.0,0.723538931790746
724,2060.0,0.9844961399897838
725,2522.0,0.999083217497099
726,40.0,0.9393381758396644
727,2060.0,0.9800589643519452
728,2585.0,0.9865821049667396
729,40.0,0.3447353807509663
730,2582.0,0.9356101477822264
731,1180.0,0.980341229358244
732,1281.0,0.4556842681063899
733,2522.0,0.9828656707105344
734,1160.0,0.9987954025209056
735,2522.0,0.9994421803253412
736,2280.0,0.9956381133984238
737,2462.0,0.9833812284268756
738,1302.0,0.7215569064519053
739,2522.0,0.9974147495666014
740,1920.0,0.9351160627524976
741,40.0,0.6959800603293381
742,2522.0,0.9589042856507356
743,2403.0,0.910582362212442
744,1280.0,0.8114143237131103
745,40.0,0.9776877045917308
746,2582.0,0.7087489606580071
747,1320.0,0.9955682840524545
748,2522.0,0.9717744342745492
749,1920.0,0.9797262545897116
750,1160.0,0.9999858226613548
751,1920.0,0.84448073125235
752,2403.0,0.9928158103732068
753,1920.0,0.9935734690145192
754,25.83,1.2206000000000001
755,2705.0,0.765601858274564
756,1280.0,0.9020495538546208
757,2403.0,0.9926975570155372
758,2280.0,0.9605328419661164
759,2403.0,0.6336862680537139
760,1560.0,0.8314765847735697
761,2582.0,0.90703692631551
762,2403.0,0.9117527166025684
763,1560.0,0.8248442508661985
764,1920.0,0.9966531145070544
765,2403.0,0.4518775928228025
766,2583.0,0.998440144417732
767,2280.0,0.5104888138021517
768,10.0,0.226755971017704
769,1300.0,0.99494178585902
770,11.6,1.4058000000000002
771,2522.0,0.986966094387543
772,2522.0,0.999502298938831
773,2583.0,0.9991786643804528
774,1560.0,0.9083166097295244
775,1160.0,0.999949681619958
776,1140.0,0.9730686783305612
777,2705.0,0.9407627693461492
778,1280.0,0.5675796883343979
779,2583.0,0.999945019097432
780,2522.0,0.6581393629758416
781,2585.0,0.7371038061789771
782,2060.0,0.9231701899626864
783,2280.0,0.6168623036563519
784,1302.0,0.9975710114360808
785,0.6,1.3855000000000002
786,1920.0,0.9978275854895452
787,2705.0,0.6881765529650351
788,1280.0,0.4626426286934202
789,1320.0,0.9924336985622044
790,10.0,0.3776334101459442
791,2403.0,0.9968236161390062
792,1560.0,0.9544620603172596
793,1560.0,0.9969757441159198
794,1320.0,0.9649757822377611
795,13.2,0.9979
796,2280.0,0.3312837908369374
797,1301.0,0.9999490716353387
798,2705.0,0.9979418142953422
799,13.0,1.2607
800,2705.0,0.8075032220443739
801,24.03,1.3692
802,2583.0,0.9968301828952963
803,2583.0,0.9988380642422126
804,25.83,1.1183
805,10.0,0.8221938926360568
806,2522.0,0.9877345047393572
807,40.0,0.9539484095364344
808,2060.0,0.9850674989282084
809,1302.0,0.9990255579881278
810,10.0,0.4648553878061165
811,2582.0,0.953955533061685
812,2403.0,0.9202267657674432
813,1940.0,0.9973769231877616
814,1560.0,0.6093030677660272
815,1300.0,0.9884607166553664
816,1280.0,0.8661904988155777
817,1302.0,0.995092510509384
818,1302.0,0.9983896052012952
819,2060.0,0.7675155749655169
820,25.83,1.7489
821,1302.0,0.9861406767379552
822,2522.0,0.997554813593073
823,1281.0,0.943085730321177
824,1281.0,0.823628233701917
825,2583.0,0.9998879568560534
826,2705.0,0.4248606547502223
827,2060.0,0.6173071338578008
828,2705.0,0.7257442191989155
829,2522.0,0.9876603786219604
830,2522.0,0.9988415610572212
831,1320.0,0.9887321524823786
832,2705.0,0.9733039813392474
833,1300.0,0.6255370691499743
834,0.1,0.32
835,25.22,3.6748000000000003
836,2582.0,0.986191901233384
837,40.0,0.6594513030766052
838,2583.0,0.9972422161988724
839,2280.0,0.6739811304652421
840,1301.0,0.9999965440209908
841,2403.0,0.9335720009733676
842,2582.0,0.7460886075497508
843,1281.0,0.9830235525160312
844,1280.0,0.6792272855262029
845,1280.0,0.9017909539744996
846,25.22,3.7186000000000003
847,13.0,1.213
848,1560.0,0.952539980173737
849,1280.0,0.6507170758963621
850,1281.0,0.9097190783956396
851,1560.0,0.9703496983547116
852,2060.0,0.3568504633974703
853,2280.0,0.4399608521616204
854,1281.0,0.4822449597902929
855,2280.0,0.249297896649544
856,1940.0,0.999788999089908
857,1160.0,0.9992175455125576
858,2583.0,0.99712527341088
859,13.0,1.3334000000000001
860,2060.0,0.9553905850674872
861,1281.0,0.5406301533665695
862,1300.0,0.9978084045588904
863,2060.0,0.9945867247144042
864,2462.0,0.9659810248601804
865,2280.0,0.9813754702784344
866,50.0,0.6671700370865336
867,2582.0,0.9868144889934706
868,1300.0,0.9981861746075668
869,1320.0,0.8256742250570079
870,1320.0,0.9996415841875168
871,1160.0,0.99603817302329
872,2462.0,0.9796533185427267
873,1281.0,0.9405565076253276
874,2585.0,0.9835122309137732
875,1302.0,0.7164678109913544
876,1320.0,0.963884930378358
877,1140.0,0.579961222665916
878,1160.0,0.999636805813146
879,2705.0,0.4904857729081589
880,1320.0,0.910483655000886
881,2583.0,0.9997021507179544
882,2403.0,0.9995788152489384
883,2705.0,0.7031188569072448
884,0.6,1.5131000000000001
885,1560.0,0.9249093296874484
886,2462.0,0.9950722528477656
887,2522.0,0.9987710440869372
888,1320.0,0.922286914094774
889,2582.0,0.670532150735192
890,2220.0,0.9999645050410424
891,1302.0,0.9736474328062312
892,2280.0,0.5721612189151866
893,10.0,0.3341669163449556
894,2403.0,0.8083402495356716
895,1940.0,0.998534291672378
896,2585.0,0.946372269091894
897,2583.0,0.9999991930869084
