,predicted_class,ProbMax
279,1302,0.98942506
280,10,0.2666875
281,10,0.2683974
282,2585,0.9873087
283,2060,0.8849731
284,1560,0.9989833
285,1281,0.8165003
286,2705,0.9955315
287,1920,0.99803895
288,2522,0.8539062
289,40,0.9688065
290,1560,0.99996006
291,2583,0.9999763
292,2403,0.49211627
293,2583,0.99958175
294,1320,0.99455243
295,1300,0.9995258
296,2585,0.9962063
297,10,0.2683974
298,2583,0.99765766
299,1300,0.99954337
300,1920,0.9932027
301,2403,0.7687715
302,1280,0.97155476
303,1281,0.5528724
304,1300,0.9999517
305,10,0.5399801
306,1160,0.97256255
307,1280,0.97770375
308,1160,0.9719277
309,1320,0.98253536
310,1920,0.99515426
311,1940,0.76164126
312,2462,0.99888676
313,1560,0.99461466
314,40,0.37975088
315,2060,0.8385483
316,1320,0.98388356
317,60,0.99998105
318,2403,0.9017473
319,1160,0.8112025
320,50,0.9301951
321,2583,0.99466187
322,1300,0.9996387
323,2403,0.38909397
324,2583,0.99983096
325,10,0.2683974
326,2583,0.99977475
327,1320,0.45073667
328,2583,0.9926373
329,2280,0.9954326
330,2060,0.9996288
331,40,0.2758257
332,1140,0.99061567
333,1180,0.9301505
334,1281,0.3685131
335,2583,0.9999951
336,2583,0.9994055
337,2583,0.999772
338,50,0.85306144
339,2403,0.965758
340,2403,0.49667886
341,1160,0.99932516
342,1560,0.89524263
343,10,0.2683974
344,2060,0.99625814
345,2583,0.9994299
346,1920,0.99784374
347,2280,0.24047501
348,2583,0.999949
349,2522,0.8687214
350,2462,0.98805386
351,2522,0.43611076
352,10,0.54923475
353,2280,0.442747
354,2280,0.99896634
355,1160,0.9507325
356,1560,0.6269001
357,2403,0.7385005
358,2522,0.9993999
359,1302,0.904428
360,1160,0.9852309
361,2705,0.3721231
362,2583,0.9996822
363,2060,0.94041026
364,60,0.9991097
365,2060,0.9649428
366,40,0.99637043
367,1320,0.7937188
368,2585,0.63431084
369,2403,0.5740838
370,10,0.2683974
371,1920,0.9989164
372,2583,0.9995328
373,2060,0.9788943
374,1560,0.94119424
375,10,0.24237216
376,1280,0.85665804
377,2583,0.9956599
378,1280,0.80894685
379,2060,0.73035294
380,2060,0.9364613
381,1140,0.93755937
382,1302,0.96378577
383,2585,0.2721686
384,2522,0.73068696
385,1281,0.36210182
386,10,0.26020953
387,2280,0.9875994
388,1160,0.47332343
389,1560,0.99786
390,60,0.9999604
391,2585,0.99376535
392,2403,0.9991303
393,1560,0.689065
394,2582,0.99959785
395,1560,0.7871482
396,2280,0.63696724
397,1920,0.9991592
398,2705,0.5065154
399,2060,0.7956451
400,2060,0.9983045
401,1920,0.99946934
402,1280,0.98286563
403,1560,0.9633094
404,2060,0.88451505
405,10,0.2683974
406,2522,0.57171434
407,2705,0.3175321
408,1560,0.7840153
409,2705,0.63942486
410,2060,0.9726557
411,1281,0.99355006
412,2403,0.6326201
413,2582,0.59100777
414,2583,0.99985135
415,2705,0.95341474
416,50,0.9923266
417,10,0.5878939
418,2583,0.99932826
419,10,0.20586683
420,2522,0.99971825
421,1920,0.9794567
422,1560,0.9974957
423,1302,0.5083934
424,2583,0.95824283
425,2582,0.7927722
426,2280,0.2275156
427,1280,0.6055781
428,1302,0.982988
429,2522,0.7261096
430,1280,0.5497662
431,2583,0.99975556
432,1920,0.9995733
433,2060,0.23202991
434,2582,0.54245853
435,1320,0.5001206
436,2585,0.99762815
437,2220,0.91007805
438,2583,0.99891067
439,1280,0.6617907
440,2585,0.19843613
441,2522,0.99904567
442,2060,0.9895935
443,10,0.26630285
444,2583,0.9797825
445,2583,0.89182174
446,10,0.2683974
447,1920,0.9973671
448,2403,0.9575643
449,1160,0.42247364
450,1300,0.9998801
451,1920,0.7488246
452,2522,0.94489884
453,2582,0.9812455
454,40,0.76619035
455,2522,0.9424636
456,1920,0.99606293
457,1920,0.93697566
458,2060,0.98739386
459,1560,0.9999106
460,2522,0.1910336
461,50,0.9944606
462,1560,0.9956612
463,2583,0.98271596
464,10,0.43877405
465,1320,0.98392916
466,50,0.94530666
467,1320,0.5231473
468,1280,0.8749257
469,40,0.6944796
470,1280,0.18165818
471,1140,0.98623985
472,2522,0.9801209
473,2522,0.99969673
474,2060,0.995468
475,1140,0.88725847
476,2583,0.9999895
477,2583,0.9998982
478,2522,0.9995377
479,1302,0.88243425
480,60,0.9999763
481,1920,0.5665295
482,1300,0.99686474
483,2403,0.9911772
484,2060,0.99488175
485,2403,0.27388582
486,2705,0.69723535
487,1302,0.99842393
488,1280,0.5144405
489,40,0.9934634
490,2403,0.8742312
491,40,0.23548199
492,2583,0.99965775
493,50,0.53658116
494,1560,0.9854274
495,1160,0.99086237
496,1300,0.9997055
497,10,0.46378222
498,1560,0.8194557
499,2583,0.9587453
500,40,0.26265714
501,2280,0.4990844
502,2585,0.99072254
503,2220,0.92871994
504,2583,0.9982318
505,2280,0.98312366
506,2220,0.37431622
507,1320,0.99940467
508,1140,0.18332276
509,1920,0.99978775
510,2705,0.98297083
511,2280,0.98210365
512,2462,0.99558455
513,1302,0.9992613
514,2060,0.38005018
515,1560,0.3167325
516,2522,0.43465084
517,1920,0.85358626
518,2060,0.21849145
519,2705,0.976024
520,2583,0.99887604
521,2280,0.8849045
522,40,0.94326687
523,10,0.19894397
524,2280,0.9096818
525,10,0.26071844
526,2220,0.2963036
527,2280,0.3056135
528,1281,0.9751277
529,2705,0.27093416
530,1920,0.9593075
531,1920,0.9978861
532,2220,0.9617998
533,1280,0.9490668
534,2522,0.9997881
535,1280,0.98735946
536,2280,0.23932092
537,2220,0.9996319
538,2583,0.9999188
539,10,0.20416465
540,2583,0.9963342
541,2403,0.98854685
542,2403,0.6603795
543,2583,0.99782866
544,2585,0.9977411
545,2583,0.9553599
546,1302,0.952956
547,1160,0.99948704
548,1920,0.9992536
549,2280,0.7828534
550,1920,0.9968892
551,1300,0.999298
552,2403,0.99831605
553,1280,0.73696184
554,2462,0.9946044
555,1160,0.9758556
556,2280,0.98224705
557,1300,0.23891626
558,2585,0.91096485
559,1560,0.7620229
560,60,0.99982387
561,2522,0.37457973
562,1560,0.34937656
563,1280,0.42543748
564,2522,0.9862634
565,2522,0.9999534
566,1920,0.9995658
567,1160,0.99357337
568,2583,0.99997735
569,1160,0.6029328
570,2060,0.98803467
571,2522,0.9271558
572,1920,0.9141286
573,1302,0.982701
574,1320,0.39094305
575,2705,0.999845
576,2280,0.4977939
577,2280,0.526757
578,2060,0.9996226
579,1560,0.995434
580,1280,0.79933274
581,2705,0.9239661
582,1560,0.98221934
583,1160,0.99407154
584,1280,0.8666511
585,1280,0.9138232
586,1140,0.35308424
587,2280,0.99649835
588,2583,0.99996173
589,2583,0.9775289
590,2060,0.94192076
591,2280,0.8846953
592,1920,0.99964
593,1920,0.99857676
594,2905,0.99977225
595,1560,0.9719444
596,2522,0.99603635
597,2280,0.955131
598,2583,0.99953425
599,2462,0.9996983
600,1300,0.99954504
601,1160,0.98054403
602,1140,0.9751482
603,2280,0.8801091
604,10,0.2356612
605,2583,0.9905425
606,1280,0.89483106
607,2583,0.99996054
608,10,0.24549137
609,2280,0.35272783
610,2705,0.35413095
611,2060,0.8982864
612,2060,0.9902328
613,1280,0.92383456
614,40,0.28108978
615,2403,0.9837675
616,1560,0.99004805
617,1920,0.9392021
618,2585,0.9956505
619,1302,0.99794036
620,2583,0.99936074
621,2060,0.788309
622,1320,0.9398827
623,1160,0.96595496
624,1320,0.5569617
625,2583,0.6196965
626,2582,0.8889397
627,60,0.9845725
628,2582,0.983676
629,1320,0.8607101
630,1281,0.92937607
631,1940,0.9999691
632,2522,0.8014593
633,1280,0.85722846
634,10,0.34308773
635,10,0.2683974
636,2583,0.33643875
637,1300,0.9984635
638,1920,0.951795
639,2583,0.9997298
640,2060,0.992708
641,2582,0.9885225
642,10,0.2683974
643,50,0.9873023
644,2522,0.76423967
645,1140,0.38064188
646,10,0.46449876
647,50,0.94884783
648,1301,0.99873513
649,1560,0.9944449
650,2585,0.98158514
651,10,0.2683974
652,50,0.97810215
653,1940,0.68559533
654,40,0.22285685
655,40,0.99629056
656,1160,0.99971336
657,50,0.81521
658,1300,0.99960345
659,2060,0.29096264
660,2403,0.966354
661,2583,0.9999726
662,60,0.994234
663,10,0.6341441
664,1280,0.9937103
665,1160,0.9892334
666,1920,0.38661888
667,2280,0.3355687
668,50,0.89198333
669,2403,0.8394079
670,10,0.63624597
671,2583,0.9864696
672,2583,0.96172196
673,1280,0.8837124
674,1300,0.9991928
675,2585,0.99446374
676,10,0.40373692
677,1920,0.9667941
678,1280,0.99437237
679,10,0.2683974
680,2220,0.5622872
681,1280,0.18957493
682,1920,0.93603396
683,2522,0.99869543
684,40,0.98426336
685,1300,0.99625957
686,60,0.99998593
687,2522,0.6702648
688,1280,0.9281322
689,2403,0.25350016
690,2403,0.9892825
691,1300,0.9996463
692,10,0.2683974
693,1300,0.9992524
694,2060,0.9361711
695,10,0.42769414
696,1280,0.55234635
697,2582,0.6632011
698,1560,0.7442591
699,1160,0.9916644
700,2060,0.69415754
701,1560,0.9484143
702,2060,0.9970034
703,1280,0.7839629
704,2585,0.39429882
705,2220,0.9998907
706,2585,0.97834444
707,2585,0.99763644
708,1280,0.9452806
709,1160,0.9895928
710,10,0.24048422
711,1300,0.9997385
712,1280,0.97385764
713,1320,0.51668245
714,1140,0.8004655
715,1920,0.9984712
716,1301,0.9997148
717,1320,0.57241154
718,1300,0.7905984
719,2582,0.94961333
720,1302,0.9366458
721,10,0.52942914
722,2403,0.98781025
723,40,0.34956098
724,2060,0.94882345
725,2522,0.98619384
726,40,0.887989
727,2060,0.99899656
728,2585,0.9975993
729,2403,0.54216135
730,1560,0.47072068
731,1180,0.90526724
732,1281,0.46910948
733,2522,0.8555729
734,1160,0.9951192
735,2522,0.9987564
736,2280,0.99013466
737,2462,0.9972799
738,1302,0.6320596
739,2522,0.9943315
740,1320,0.8748679
741,40,0.6056169
742,2522,0.6576457
743,2403,0.4118868
744,1280,0.9859024
745,40,0.9871213
746,2582,0.565754
747,1320,0.9939604
748,2522,0.4760746
749,1920,0.9974215
750,1160,0.9990778
751,1920,0.94292325
752,2403,0.9305943
753,1920,0.99934465
754,2583,0.9999932
755,2705,0.45598498
756,1280,0.93668383
757,2403,0.91131145
758,2280,0.995619
759,2403,0.6848673
760,1560,0.721244
761,2582,0.3873326
762,2403,0.7179255
763,1560,0.25986764
764,1920,0.9996536
765,10,0.2454867
766,2583,0.9975916
767,2280,0.53292525
768,10,0.20043765
769,1300,0.99940324
770,1160,0.9993895
771,2522,0.989446
772,2522,0.999421
773,2583,0.99828905
774,1560,0.9608762
775,1160,0.9967679
776,1140,0.9811453
777,2705,0.39270517
778,1280,0.5916483
779,2583,0.9999502
780,2522,0.2193429
781,2585,0.81878144
782,2060,0.97091764
783,2280,0.4537067
784,1302,0.99199295
785,60,0.99956864
786,1920,0.67510116
787,2280,0.33195597
788,10,0.11285974
789,1320,0.9924494
790,10,0.2683974
791,2403,0.99500847
792,1560,0.98848546
793,1560,0.998497
794,1320,0.9523408
795,1320,0.99444264
796,2403,0.47784302
797,1301,0.9950702
798,2705,0.99332917
799,1300,0.99950993
800,2705,0.82647485
801,2403,0.97893584
802,2583,0.99759525
803,2583,0.9995427
804,2583,0.9998698
805,10,0.48596218
806,2522,0.9767075
807,40,0.54830366
808,2060,0.9994974
809,1302,0.9992306
810,10,0.23236279
811,2582,0.8944272
812,2403,0.4960971
813,1940,0.71588093
814,1560,0.87997663
815,1300,0.9995915
816,1280,0.9668472
817,1302,0.99650025
818,1302,0.99766624
819,2060,0.8516123
820,2583,0.9999418
821,1302,0.74324226
822,2522,0.9636622
823,1281,0.9247752
824,1281,0.9948919
825,2583,0.9999298
826,2280,0.27484316
827,1560,0.69211155
828,10,0.5540944
829,2522,0.9452171
830,2522,0.9900513
831,1320,0.98801
832,2705,0.9922156
833,1280,0.59071267
834,10,0.2683974
835,2522,0.99946696
836,2582,0.9876106
837,50,0.6294022
838,2583,0.991381
839,10,0.26534474
840,1301,0.9998714
841,2403,0.98354006
842,10,0.20734194
843,1281,0.9646094
844,10,0.25835165
845,1280,0.98262006
846,2522,0.99963486
847,1300,0.99980897
848,1560,0.970117
849,1280,0.9817053
850,1281,0.9745054
851,1560,0.99668306
852,2522,0.92487735
853,10,0.23873909
854,1281,0.44485304
855,1920,0.6227647
856,1940,0.99806935
857,1160,0.9010974
858,2583,0.98437274
859,1300,0.9993631
860,2060,0.74432987
861,1281,0.88808674
862,1300,0.9998826
863,2060,0.9980605
864,2462,0.9898093
865,2280,0.9986362
866,50,0.22736788
867,2582,0.98839116
868,1300,0.9998305
869,1320,0.6904119
870,1320,0.98630536
871,1160,0.8471851
872,2462,0.99714065
873,1281,0.71996576
874,2585,0.9982204
875,1302,0.998013
876,1320,0.9568236
877,1140,0.5960493
878,1160,0.99985695
879,10,0.2683974
880,1320,0.50000715
881,2583,0.9995777
882,2403,0.9963051
883,2705,0.79357386
884,60,0.99998415
885,1560,0.9928929
886,2462,0.9908935
887,2522,0.9938403
888,1320,0.6888865
889,2582,0.86327225
890,2220,0.49228048
891,2583,0.5269941
892,2280,0.6760647
893,10,0.23346452
894,2403,0.76800454
895,1940,0.82017756
896,2585,0.9948237
897,2583,0.99954236
898,2583,0.99976593
899,2585,0.9829622
900,2705,0.9943752
901,2522,0.99996054
902,2905,0.9999374
903,2522,0.998946
904,1920,0.9991221
905,1300,0.9999175
906,50,0.15455185
907,2522,0.7521008
908,2705,0.99899656
909,1281,0.37998688
910,1280,0.81033367
911,2705,0.9987582
912,1560,0.39025933
913,1160,0.2855243
914,2060,0.99206173
915,1300,0.9997596
916,2583,0.86931354
917,2905,0.9996513
918,2583,0.9994987
919,1160,0.9949385
920,2583,0.9997918
921,1560,0.9937069
922,1300,0.9989761
923,1280,0.5296809
924,1280,0.95689976
925,1300,0.52286816
926,1140,0.98892885
927,10,0.2176671
928,2462,0.5247205
929,1300,0.99979275
930,2583,0.9999888
931,2583,0.99988437
932,2583,0.99781585
933,1320,0.85371363
934,1160,0.9712488
935,1560,0.9963691
936,1140,0.6236856
937,1920,0.99896955
938,1300,0.99976426
939,1302,0.93292034
940,1281,0.5370362
941,2060,0.3921545
942,2583,0.9978309
943,2583,0.9999174
944,1280,0.45729357
945,2522,0.9997546
946,2583,0.9882834
947,2583,0.99600524
948,1160,0.5281292
949,10,0.23459895
950,2705,0.9992084
951,2583,0.24240325
952,2583,0.9992267
953,1560,0.99928576
954,1281,0.9118206
955,1301,0.99970967
956,2280,0.998642
957,1300,0.9996537
958,1140,0.9519599
959,10,0.2683974
960,2583,0.98368675
961,2522,0.99994445
962,2585,0.5280293
963,2522,0.44407383
964,1560,0.998321
965,10,0.25810602
966,1920,0.9669902
967,1920,0.9945029
968,2905,0.9994759
969,1300,0.9996996
970,2583,0.99900705
971,2585,0.99781054
972,2462,0.24518894
973,1280,0.18959217
974,2585,0.21900481
975,1160,0.9881287
976,1300,0.9997452
977,10,0.2601167
978,1301,0.9999304
979,1320,0.97142756
980,10,0.2530687
981,2583,0.9990337
982,2583,0.9999174
983,10,0.17844956
984,2060,0.95658916
985,1302,0.9905545
986,1280,0.92335725
987,1920,0.99959236
988,1560,0.99776804
989,2462,0.8538089
990,2583,0.99651575
991,10,0.44381046
992,1320,0.3623968
993,1920,0.9759957
994,50,0.99948883
995,1302,0.4311664
996,2705,0.99567753
997,2060,0.8634942
998,1300,0.9993337
999,1560,0.9642599
1000,2403,0.9432911
1001,1301,0.17256227
1002,40,0.24212272
1003,2403,0.99405295
1004,2705,0.9941409
1005,2060,0.9547202
1006,2583,0.99995756
1007,1920,0.95242155
1008,1560,0.9956103
1009,2585,0.8679093
1010,1920,0.97676533
1011,1160,0.60814136
1012,1280,0.76581675
1013,1300,0.9617261
1014,1280,0.9034984
1015,2582,0.2821507
1016,2060,0.95202386
1017,2583,0.9964096
1018,1940,0.20809725
1019,2522,0.9972357
1020,2583,0.99975985
1021,1300,0.99979407
1022,1560,0.99633265
1023,10,0.2683974
1024,1560,0.99308515
1025,1560,0.39065856
1026,2060,0.23047823
1027,10,0.23693174
1028,2522,0.57842535
1029,1300,0.9860141
1030,1320,0.22131485
1031,2060,0.9091188
1032,1160,0.9866992
1033,2585,0.21837673
1034,2403,0.97497255
1035,2583,0.99283034
1036,1180,0.8457495
1037,2705,0.9481446
1038,2582,0.2681625
1039,1920,0.9994123
1040,1180,0.90531576
1041,2582,0.98537654
1042,2220,0.9981517
1043,1281,0.6158944
1044,2060,0.8801826
1045,2462,0.994894
1046,10,0.2683974
1047,2403,0.9814563
1048,10,0.22578886
1049,10,0.26831672
1050,1300,0.9997602
1051,2583,0.9972818
1052,1280,0.7676465
1053,2403,0.16143486
1054,2060,0.6188674
1055,10,0.2404827
1056,1302,0.48167273
1057,2905,0.99972194
1058,1302,0.6622955
1059,2583,0.91586477
1060,10,0.22699131
1061,1560,0.99910116
1062,2280,0.98657066
1063,2583,0.99990535
1064,10,0.272013
1065,2462,0.9993255
1066,1280,0.93605137
1067,2583,0.99990857
1068,1560,0.99935824
1069,1560,0.999286
1070,2060,0.8557565
1071,2403,0.53522646
1072,2462,0.81759125
1073,2582,0.9953237
1074,2705,0.9999094
1075,2462,0.9996026
1076,1300,0.9997317
1077,2280,0.78640336
1078,1320,0.7831642
1079,1301,0.999653
1080,2585,0.99380714
1081,2905,0.9994981
1082,2403,0.9576614
1083,2280,0.97063524
1084,1920,0.9989157
1085,2403,0.98721576
1086,1301,0.99990773
1087,40,0.81543523
1088,10,0.26108903
1089,10,0.2683974
1090,2705,0.8785349
1091,1560,0.22525929
1092,2403,0.9821426
1093,60,0.76194745
1094,2280,0.28541377
1095,1160,0.999666
1096,1280,0.74986804
1097,2060,0.97557276
1098,2060,0.99327
1099,1160,0.999542
1100,1300,0.9989833
1101,2583,0.9980738
1102,2060,0.46860632
1103,2583,0.99780375
1104,2585,0.8955844
1105,2403,0.8308118
1106,2705,0.98493147
1107,2280,0.22358286
1108,2060,0.79764163
1109,2522,0.98923934
1110,2583,0.9992016
1111,1280,0.9804677
1112,1560,0.38789207
1113,1300,0.99985135
1114,2585,0.84514153
1115,1302,0.876123
1116,1302,0.87418634
1117,2905,0.9997814
1118,1300,0.99973494
1119,2403,0.94442964
1120,1280,0.8496512
1121,2403,0.38318452
1122,50,0.761249
1123,1280,0.9625764
1124,1280,0.1344268
1125,2522,0.9870531
1126,2280,0.92782986
1127,2583,0.99927574
1128,1280,0.65660346
1129,2583,0.99995184
1130,1280,0.626257
1131,1320,0.9357897
1132,2582,0.8024008
1133,1280,0.72231585
1134,1280,0.7489284
1135,10,0.22228083
1136,40,0.9332418
1137,1320,0.81260085
1138,2060,0.9954727
1139,1920,0.9988111
1140,2462,0.99659806
1141,1140,0.17292741
1142,10,0.91380376
1143,40,0.22118254
1144,60,0.99984646
1145,10,0.2683974
1146,1320,0.90058094
1147,2585,0.9967632
1148,2522,0.99727553
1149,2280,0.9848054
1150,1560,0.9573937
1151,1280,0.9376059
1152,1300,0.98679113
1153,2280,0.71616787
1154,1560,0.954538
1155,2583,0.9953726
1156,10,0.26864484
1157,10,0.20512024
1158,50,0.94674677
1159,10,0.26156637
1160,2585,0.9946397
1161,2583,0.9995802
1162,2522,0.9809708
1163,1320,0.81970805
1164,1560,0.5521314
1165,2585,0.9021678
1166,2585,0.6285433
1167,1302,0.9951627
1168,2522,0.9830177
1169,1920,0.997315
1170,10,0.2990367
1171,1160,0.96813005
1172,2583,0.998868
1173,2403,0.9654296
1174,2585,0.87476254
1175,2583,0.99994326
1176,10,0.35140815
1177,2403,0.21378827
1178,2280,0.31053424
1179,40,0.77955455
1180,2060,0.78031373
1181,2522,0.99988604
1182,1560,0.9933537
1183,1301,0.98343444
1184,2705,0.2620907
1185,2060,0.5309994
1186,2583,0.9794001
1187,1160,0.99977964
1188,1302,0.20915838
1189,2060,0.16107851
1190,1300,0.9986772
1191,2462,0.90510255
1192,1302,0.3557429
1193,1300,0.99954623
1194,2585,0.9990676
1195,40,0.7635023
1196,2583,0.99637836
1197,1300,0.9986222
1198,2522,0.9999536
1199,50,0.96997046
1200,2060,0.9474892
1201,1300,0.4630165
1202,2060,0.94260484
1203,40,0.63669497
1204,2060,0.92836946
1205,2705,0.9722908
1206,2060,0.6300297
1207,2583,0.9998902
1208,1160,0.9876722
1209,10,0.2683974
1210,2583,0.9992717
1211,1940,0.9992748
1212,2522,0.9505166
1213,1560,0.31748873
1214,1300,0.9996836
1215,2582,0.23951402
1216,2522,0.63611734
1217,10,0.2506005
1218,1300,0.9999236
1219,2280,0.9854218
1220,1180,0.45325804
1221,2583,0.9999026
1222,1560,0.990511
1223,2583,0.99468416
1224,1280,0.8667107
1225,2705,0.9779067
1226,2583,0.9991934
1227,1280,0.8349967
1228,1281,0.31939277
1229,1302,0.9903308
1230,10,0.2656294
1231,1320,0.9568754
1232,1920,0.9837838
1233,2403,0.26526663
1234,1300,0.99916387
1235,2280,0.771036
1236,2280,0.97975254
1237,1560,0.7386846
1238,1302,0.9962167
1239,2583,0.9972108
1240,1560,0.998938
1241,2583,0.9999422
1242,10,0.2683974
1243,1160,0.9221287
1244,1920,0.983186
1245,1302,0.8894441
1246,2522,0.7271474
1247,2583,0.99039286
1248,10,0.22940722
1249,50,0.99714786
1250,1920,0.9995104
1251,1300,0.9975448
1252,2583,0.99887186
1253,10,0.42959476
1254,2280,0.6827824
1255,2522,0.59171075
1256,1280,0.42254105
1257,1280,0.6633184
1258,2705,0.9989806
1259,50,0.90939623
1260,1280,0.6066118
1261,10,0.25959605
1262,2280,0.9649134
1263,2060,0.8026808
1264,60,0.9997981
1265,1160,0.5191562
1266,2583,0.84979296
